2023-12-16 12:58:51,313 DEBUG   HandlerThread:373 [system_monitor.py:probe():223] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-12-16T11:58:51.291022', 'startedAt': '2023-12-16T11:58:50.599725', 'docker': None, 'cuda': None, 'args': ('--do_train', '--data_dir', 'dataset/docred', '--transformer_type', 'bert', '--model_name_or_path', 'bert-base-cased', '--display_name', 'FirstTry_lambda0.1', '--save_path', 'FirstTry_lambda0.1', '--train_file', 'train_annotated.json', '--dev_file', 'dev.json', '--train_batch_size', '4', '--test_batch_size', '8', '--gradient_accumulation_steps', '1', '--num_labels', '4', '--lr_transformer', '5e-5', '--max_grad_norm', '1.0', '--evi_thresh', '0.2', '--evi_lambda', '0.1', '--warmup_ratio', '0.06', '--num_train_epochs', '30.0', '--seed', '671254', '--num_class', '97'), 'state': 'running', 'program': 'run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'https://github.com/BigPanda042/dreeam.git', 'commit': 'cf820ae78c48746c1341011250c65b7271435b69'}, 'email': 'udfay@student.kit.edu', 'root': '/home/steven/Bachelorthesis/dreeam', 'host': 'DESKTOP-0I2TR05', 'username': 'steven', 'executable': '/usr/bin/python3', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3417.5979999999986, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}, {'current': 3417.598, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 250.92389297485352, 'used': 6.729270935058594}}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 5.786651611328125}}
2023-12-16 12:58:51,313 INFO    HandlerThread:373 [system_monitor.py:probe():224] Finished collecting system info
2023-12-16 12:58:51,313 INFO    HandlerThread:373 [system_monitor.py:probe():227] Publishing system info
2023-12-16 12:58:51,313 DEBUG   HandlerThread:373 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-16 12:58:51,314 DEBUG   HandlerThread:373 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-16 12:58:51,314 INFO    HandlerThread:373 [system_monitor.py:probe():229] Finished publishing system info
2023-12-16 12:58:51,316 DEBUG   SenderThread:373 [sender.py:send():380] send: files
2023-12-16 12:58:51,317 INFO    SenderThread:373 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-12-16 12:58:51,319 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 12:58:51,319 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: stop_status
2023-12-16 12:58:51,320 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 12:58:51,593 DEBUG   SenderThread:373 [sender.py:send():380] send: telemetry
2023-12-16 12:58:52,025 INFO    wandb-upload_0:373 [upload_job.py:push():131] Uploaded file /tmp/tmpz65q0_4jwandb/579hqgza-wandb-metadata.json
2023-12-16 12:58:52,125 INFO    Thread-12 :373 [dir_watcher.py:_on_file_created():271] file/dir created: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/wandb-metadata.json
2023-12-16 12:58:52,125 INFO    Thread-12 :373 [dir_watcher.py:_on_file_created():271] file/dir created: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/requirements.txt
2023-12-16 12:58:56,594 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:58:58,126 INFO    Thread-12 :373 [dir_watcher.py:_on_file_created():271] file/dir created: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:00,126 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:01,660 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:59:02,127 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:04,127 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:06,128 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:06,324 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 12:59:06,324 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: stop_status
2023-12-16 12:59:06,324 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: stop_status
2023-12-16 12:59:06,714 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:59:08,128 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:10,129 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:11,802 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:59:12,129 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:14,129 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:16,130 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:16,860 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:59:17,130 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:18,130 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:20,099 DEBUG   SenderThread:373 [sender.py:send():380] send: exit
2023-12-16 12:59:20,099 INFO    SenderThread:373 [sender.py:send_exit():585] handling exit code: 1
2023-12-16 12:59:20,099 INFO    SenderThread:373 [sender.py:send_exit():587] handling runtime: 28
2023-12-16 12:59:20,100 INFO    SenderThread:373 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-16 12:59:20,100 INFO    SenderThread:373 [sender.py:send_exit():593] send defer
2023-12-16 12:59:20,100 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,100 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-16 12:59:20,100 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,100 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 0
2023-12-16 12:59:20,100 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 1
2023-12-16 12:59:20,100 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,100 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-16 12:59:20,101 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,101 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 1
2023-12-16 12:59:20,101 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 2
2023-12-16 12:59:20,101 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,101 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-16 12:59:20,101 INFO    HandlerThread:373 [system_monitor.py:finish():203] Stopping system monitor
2023-12-16 12:59:20,101 DEBUG   SystemMonitor:373 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-16 12:59:20,101 DEBUG   SystemMonitor:373 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-16 12:59:20,101 INFO    HandlerThread:373 [interfaces.py:finish():202] Joined cpu monitor
2023-12-16 12:59:20,101 DEBUG   SystemMonitor:373 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-16 12:59:20,102 INFO    HandlerThread:373 [interfaces.py:finish():202] Joined disk monitor
2023-12-16 12:59:20,107 INFO    HandlerThread:373 [interfaces.py:finish():202] Joined gpu monitor
2023-12-16 12:59:20,107 INFO    HandlerThread:373 [interfaces.py:finish():202] Joined memory monitor
2023-12-16 12:59:20,108 INFO    HandlerThread:373 [interfaces.py:finish():202] Joined network monitor
2023-12-16 12:59:20,108 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,108 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 2
2023-12-16 12:59:20,108 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 3
2023-12-16 12:59:20,108 DEBUG   SenderThread:373 [sender.py:send():380] send: stats
2023-12-16 12:59:20,108 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,108 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-16 12:59:20,108 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,108 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 3
2023-12-16 12:59:20,108 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 4
2023-12-16 12:59:20,109 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,109 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-16 12:59:20,109 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,109 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 4
2023-12-16 12:59:20,109 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 5
2023-12-16 12:59:20,109 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,109 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-16 12:59:20,109 DEBUG   SenderThread:373 [sender.py:send():380] send: summary
2023-12-16 12:59:20,109 INFO    SenderThread:373 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-12-16 12:59:20,109 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,109 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 5
2023-12-16 12:59:20,109 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 6
2023-12-16 12:59:20,109 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,109 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-16 12:59:20,110 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,110 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 6
2023-12-16 12:59:20,112 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: status_report
2023-12-16 12:59:20,131 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:20,131 INFO    Thread-12 :373 [dir_watcher.py:_on_file_created():271] file/dir created: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/wandb-summary.json
2023-12-16 12:59:20,318 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 7
2023-12-16 12:59:20,318 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:20,318 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-16 12:59:20,318 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:20,318 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 7
2023-12-16 12:59:21,099 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-16 12:59:21,131 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/config.yaml
2023-12-16 12:59:21,131 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:22,131 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:22,867 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 8
2023-12-16 12:59:22,867 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: poll_exit
2023-12-16 12:59:22,867 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:22,867 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-16 12:59:22,868 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:22,868 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 8
2023-12-16 12:59:22,868 INFO    SenderThread:373 [job_builder.py:build():298] Attempting to build job artifact
2023-12-16 12:59:22,868 INFO    SenderThread:373 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-16 12:59:22,878 INFO    SenderThread:373 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-16 12:59:22,884 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 9
2023-12-16 12:59:22,885 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:22,885 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-16 12:59:22,885 DEBUG   SenderThread:373 [sender.py:send():380] send: artifact
2023-12-16 12:59:23,132 INFO    Thread-12 :373 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:23,764 INFO    SenderThread:373 [sender.py:send_artifact():1458] sent artifact job-https___github.com_BigPanda042_dreeam.git_run.py - {'id': 'QXJ0aWZhY3Q6NjU0NjQxMTU0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMDE1NjM2NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjU0NjQxMTU0', 'versionIndex': 0}}}
2023-12-16 12:59:23,764 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:23,764 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 9
2023-12-16 12:59:23,764 INFO    SenderThread:373 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-16 12:59:24,132 INFO    SenderThread:373 [dir_watcher.py:finish():388] scan: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files
2023-12-16 12:59:24,133 INFO    SenderThread:373 [dir_watcher.py:finish():402] scan save: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log output.log
2023-12-16 12:59:24,133 INFO    SenderThread:373 [dir_watcher.py:finish():402] scan save: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/config.yaml config.yaml
2023-12-16 12:59:24,134 INFO    SenderThread:373 [dir_watcher.py:finish():402] scan save: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/wandb-metadata.json wandb-metadata.json
2023-12-16 12:59:24,134 INFO    SenderThread:373 [dir_watcher.py:finish():402] scan save: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/requirements.txt requirements.txt
2023-12-16 12:59:24,134 INFO    SenderThread:373 [dir_watcher.py:finish():402] scan save: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/wandb-summary.json wandb-summary.json
2023-12-16 12:59:24,137 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 10
2023-12-16 12:59:24,139 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:24,139 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-16 12:59:24,139 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:24,139 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 10
2023-12-16 12:59:24,139 INFO    SenderThread:373 [file_pusher.py:finish():175] shutting down file pusher
2023-12-16 12:59:24,615 INFO    wandb-upload_1:373 [upload_job.py:push():131] Uploaded file /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/config.yaml
2023-12-16 12:59:24,692 INFO    wandb-upload_2:373 [upload_job.py:push():131] Uploaded file /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/requirements.txt
2023-12-16 12:59:24,783 INFO    wandb-upload_3:373 [upload_job.py:push():131] Uploaded file /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/wandb-summary.json
2023-12-16 12:59:25,011 INFO    wandb-upload_0:373 [upload_job.py:push():131] Uploaded file /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/files/output.log
2023-12-16 12:59:25,212 INFO    Thread-11 :373 [sender.py:transition_state():613] send defer: 11
2023-12-16 12:59:25,212 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:25,212 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-16 12:59:25,213 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:25,213 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 11
2023-12-16 12:59:25,213 INFO    SenderThread:373 [file_pusher.py:join():181] waiting for file pusher
2023-12-16 12:59:25,213 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 12
2023-12-16 12:59:25,213 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:25,213 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-16 12:59:25,213 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:25,213 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 12
2023-12-16 12:59:25,213 INFO    SenderThread:373 [file_stream.py:finish():595] file stream finish called
2023-12-16 12:59:25,401 INFO    SenderThread:373 [file_stream.py:finish():599] file stream finish is done
2023-12-16 12:59:25,401 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 13
2023-12-16 12:59:25,401 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:25,401 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-16 12:59:25,402 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:25,402 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 13
2023-12-16 12:59:25,402 INFO    SenderThread:373 [sender.py:transition_state():613] send defer: 14
2023-12-16 12:59:25,402 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: defer
2023-12-16 12:59:25,402 INFO    HandlerThread:373 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-16 12:59:25,402 DEBUG   SenderThread:373 [sender.py:send():380] send: final
2023-12-16 12:59:25,402 DEBUG   SenderThread:373 [sender.py:send():380] send: footer
2023-12-16 12:59:25,402 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: defer
2023-12-16 12:59:25,402 INFO    SenderThread:373 [sender.py:send_request_defer():609] handle sender defer: 14
2023-12-16 12:59:25,402 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-16 12:59:25,403 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: poll_exit
2023-12-16 12:59:25,403 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: server_info
2023-12-16 12:59:25,403 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: get_summary
2023-12-16 12:59:25,403 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: server_info
2023-12-16 12:59:25,404 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-16 12:59:25,404 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-16 12:59:25,404 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: job_info
2023-12-16 12:59:25,553 DEBUG   SenderThread:373 [sender.py:send_request():407] send_request: job_info
2023-12-16 12:59:25,553 INFO    MainThread:373 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-12-16 12:59:25,553 INFO    MainThread:373 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-12-16 12:59:25,553 INFO    MainThread:373 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-12-16 12:59:25,553 DEBUG   HandlerThread:373 [handler.py:handle_request():146] handle_request: shutdown
2023-12-16 12:59:25,553 INFO    HandlerThread:373 [handler.py:finish():866] shutting down handler
2023-12-16 12:59:26,405 INFO    WriterThread:373 [datastore.py:close():294] close: /home/steven/Bachelorthesis/dreeam/wandb/run-20231216_125850-dxl1tpnj/run-dxl1tpnj.wandb
2023-12-16 12:59:26,553 INFO    SenderThread:373 [sender.py:finish():1536] shutting down sender
2023-12-16 12:59:26,553 INFO    SenderThread:373 [file_pusher.py:finish():175] shutting down file pusher
2023-12-16 12:59:26,553 INFO    SenderThread:373 [file_pusher.py:join():181] waiting for file pusher
